Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
37, D07,Assay,Unknown,Un_0340 1/1,620,0.034,282.03
37, E07,Assay,Unknown,Un_0341 1/1,620,0.036,282.82
37, F07,Assay,Unknown,Un_0342 1/1,620,0.035,283.47
37, G07,Assay,Unknown,Un_0343 1/1,620,0.036,284.25
37, H07,Assay,Unknown,Un_0344 1/1,620,0.035,284.91
37, A08,Assay,Unknown,Un_0345 1/1,620,0.23,279.96
37, B08,Assay,Unknown,Un_0346 1/1,620,0.191,280.58
37, C08,Assay,Unknown,Un_0347 1/1,620,0.199,281.4
37, D08,Assay,Unknown,Un_0348 1/1,620,0.034,282.01
37, E08,Assay,Unknown,Un_0349 1/1,620,0.185,282.84
37, F08,Assay,Unknown,Un_0350 1/1,620,0.152,283.45
37, G08,Assay,Unknown,Un_0351 1/1,620,0.166,284.27
37, H08,Assay,Unknown,Un_0352 1/1,620,0.22,284.89
37, A09,Assay,Unknown,Un_0353 1/1,620,0.179,279.98
37, B09,Assay,Unknown,Un_0354 1/1,620,0.134,280.56
37, C09,Assay,Unknown,Un_0355 1/1,620,0.156,281.42
37, D09,Assay,Unknown,Un_0356 1/1,620,0.034,282
37, E09,Assay,Unknown,Un_0357 1/1,620,0.277,282.86
37, F09,Assay,Unknown,Un_0358 1/1,620,0.157,283.43
37, G09,Assay,Unknown,Un_0359 1/1,620,0.192,284.29
37, H09,Assay,Unknown,Un_0360 1/1,620,0.169,284.87
37, A10,Assay,Unknown,Un_0361 1/1,620,0.21,280
37, B10,Assay,Unknown,Un_0362 1/1,620,0.148,280.54
37, C10,Assay,Unknown,Un_0363 1/1,620,0.159,281.44
37, D10,Assay,Unknown,Un_0364 1/1,620,0.043,281.98
37, E10,Assay,Unknown,Un_0365 1/1,620,0.203,282.87
37, F10,Assay,Unknown,Un_0366 1/1,620,0.182,283.41
37, G10,Assay,Unknown,Un_0367 1/1,620,0.174,284.31
37, H10,Assay,Unknown,Un_0368 1/1,620,0.174,284.85
37, A11,Assay,Unknown,Un_0369 1/1,620,0.199,280.02
37, B11,Assay,Unknown,Un_0370 1/1,620,0.176,280.52
37, C11,Assay,Unknown,Un_0371 1/1,620,0.187,281.46
37, D11,Assay,Unknown,Un_0372 1/1,620,0.034,281.96
37, E11,Assay,Unknown,Un_0373 1/1,620,0.304,282.89
37, F11,Assay,Unknown,Un_0374 1/1,620,0.172,283.39
37, G11,Assay,Unknown,Un_0375 1/1,620,0.182,284.33
37, H11,Assay,Unknown,Un_0376 1/1,620,0.167,284.83
37, A12,Assay,Unknown,Un_0377 1/1,620,0.199,280.04
37, B12,Assay,Unknown,Un_0378 1/1,620,0.14,280.5
37, C12,Assay,Unknown,Un_0379 1/1,620,0.159,281.48
37, D12,Assay,Unknown,Un_0380 1/1,620,0.034,281.94
37, E12,Assay,Unknown,Un_0381 1/1,620,0.035,282.91
37, F12,Assay,Unknown,Un_0382 1/1,620,0.035,283.37
37, G12,Assay,Unknown,Un_0383 1/1,620,0.035,284.35
37, H12,Assay,Unknown,Un_0384 1/1,620,0.035,284.81
42, A01,Assay,Unknown,Un_0385 1/1,620,0.151,347.34
42, B01,Assay,Unknown,Un_0386 1/1,620,0.133,348.22
42, C01,Assay,Unknown,Un_0387 1/1,620,0.145,348.78
